,name,type,address,maxSeated,website,lat,lng
639,Fruithaven Nature Preserve,Parks & Rec,"Frankfort, MI 49635, USA",0,,44.6336096,-86.23453959999999
640,Brown Bridge Quiet Area,Parks & Rec,"Brown Bridge Rd, Traverse City, MI 49686, USA",0,,44.6533311,-85.4534079
641,Bryant Park,Parks & Rec,"1101 Peninsula Dr, Traverse City, MI 49686, USA",0,,44.766541,-85.59514229999999
642,Cedar River Natural Area,Parks & Rec,"Stover Rd, Bellaire, MI 49615, USA",0,,44.975435,-85.183042
643,Chippewa Run Natural Area,Parks & Rec,"11300 S Leelanau Hwy, Empire, MI 49630, USA",0,,44.818628,-86.0519037
644,Clay Cliffs Natural Area,Parks & Rec,"4755 N Manitou Trail, Lake Leelanau, MI 49653, USA",0,,45.0511202,-85.7356125
645,Clear Water Kayaks,Other,"3784 E Traverse Hwy, Traverse City, MI 49684, USA",0,,44.7781675,-85.7798462
646,Crystal River Outfitters Recreational District,Parks & Rec,"6249 River Rd, Glen Arbor, MI 49636, USA",0,,44.8977723,-85.983907
647,DeYoung Natural Area,Other,"9509 E Cherry Bend Rd, Traverse City, MI 49684, USA",0,,44.809436,-85.6537226
648,East Shore Marina & Sea Joy Charters,Other,"324 Lake St, Frankfort, MI 49635, USA",0,,44.6285266,-86.22325409999999
649,Fishtown Charter Services,Other,"1657 N Manitou Trail, Leland, MI 49654, USA",0,,45.0066175,-85.767769
650,Victory Park Disc Golf Course,Golf Course,"591 Haven Rd, Albion, MI 49224, USA",0,,42.23769799999999,-84.74725370000002
651,Calhoun County Fairgrounds,Other,"720 Fair St, Marshall, MI 49068, USA",0,,42.2654228,-84.9491575
652,Bowers Harbor Park,Parks & Rec,"2750 Bowers Harbor Rd, Traverse City, MI 49686, USA",0,,44.8935676,-85.52049199999999
653,Beulah Public Beach,Parks & Rec,"139 Lake St, Beulah, MI 49617, USA",0,,44.63,-86.0953412
654,Betsie River Pathway,Other,"7722-7832 Longstreet Rd, Benzonia, MI 49616, USA",0,,44.5288796,-86.0394408
655,Betsie Bay Marina,Other,"100 Frankfort Ave, Elberta, MI 49628, USA",0,,44.6243949,-86.2297444
656,Aussie Watersports,Other,"833 E Front St, Traverse City, MI 49686, USA",0,,44.76517519999999,-85.60340889999999
657,Arcadia Dunes: The C.S. Mott Nature Preserve,Parks & Rec,"Gilbert Rd, Arcadia, MI 49613, USA",0,,44.4995509,-86.2015108
658,Arbutus Lake No. 5 Park,Parks & Rec,"506 E Arbutus Lake Rd, Traverse City, MI 49696, USA",0,,44.6779281,-85.51004449999999
659,Almira Township Lakefront Park,Parks & Rec,"Almira Township Lakefront Park, 19498 Maple St, Lake Ann, MI 49650, USA",0,,44.7228697,-85.8459985
660,The Crown Golf Course,Golf Course,"2430 W Crown Dr, Traverse City, MI 49685, USA",0,,44.7202908,-85.6874259
661,Sugar Loaf Golf Course,Golf Course,"4512 S Town Line Rd, Cedar, MI 49621, USA",0,,44.9127781,-85.8133824
662,Interlochen Golf Course,Golf Course,"10586 US-31, Interlochen, MI 49643, USA",0,,44.6601193,-85.7900087
663,Bahle Farms Golf Course,Golf Course,"9505 E Otto Rd, Suttons Bay, MI 49682, USA",0,,44.93743509999999,-85.6680343
664,The Grand Traverse Commons Natural Area,Other,"Red Dr, Traverse City, MI 49684, USA",0,,44.7522412,-85.6464053
665,Teichner Preserve,Other,"S Lime Lake Rd, Cleveland Township, MI 49621, USA",0,,44.8969809,-85.8287589
666,TC Bass Destination Charters,Other,"1495 Newport St, Traverse City, MI 49686, USA",0,,44.742196,-85.60929800000001
667,South Long Lake Forest Natural Area,Other,"Traverse City, MI 49685, USA",0,,44.7138218,-85.7051116
668,Shanty Creek Resort,Recreation Center,"5780 Shanty Creek Rd, Bellaire, MI 49615, USA",0,,44.9488132,-85.18532560000001
669,Reffitt Nature Preserve,Other,"West Ln, Traverse City, MI 49684, USA",0,,44.7456105,-85.6271362
670,PlayNorth Watersports,Aquatic Center,"E Otto Rd, Bingham Township, MI, USA",0,,44.9328021,-85.6845917
671,Mt. Brighton,Other,"4141 Bauer Rd, Brighton, MI 48116, USA",0,,42.5408278,-83.8114172
672,Brighton Bowl,Recreation Center,"9871 Grand River Ave, Brighton, MI 48116, USA",0,,42.5228247,-83.765226
673,Howell Public Schools,Public (K-12) School,"411 N Highlander Way, Howell, MI 48843, USA",0,,42.61463759999999,-83.95198859999999
674,Howell Bowl E-Drome,Recreation Center,"907 E Grand River Rd, Howell, MI 48843, USA",0,,42.6028913,-83.9189244
675,Pinckney Community High School,Public (K-12) School,"10255 Dexter-Pinckney Rd, Pinckney, MI 48169, USA",0,,42.4497424,-83.93615740000001
676,Howell Area Parks & Recreation,Parks & Rec,"1661 N Latson Rd, Howell, MI 48843, USA",0,,42.6249529,-83.8754543
677,Aquatic Adventures of Michigan,Recreation Center,"9996 E Highland Rd, Hartland, MI 48353, USA",0,,42.6329455,-83.75321749999999
678,Whitmore Lake Golf Links,Golf Course,"1111 Six Mile Rd, Whitmore Lake, MI 48189, USA",0,,42.4021943,-83.7407066
679,Saginaw Field & Stream Club,Recreation Center,"1296 N Gleaner Rd, Saginaw, MI 48609, USA",0,,43.4273023,-84.1454923
680,Liberty Park,Parks & Rec,"3670 Southfield Dr, Saginaw, MI 48601, USA",0,,43.3688073,-83.9066849
681,Currie Municipal Golf Course,Golf Course,"1300 Currie Pkwy, Midland, MI 48640, USA",0,,43.6154978,-84.26291300000001
682,Bachelor One Fishing Charter,Other,"1862 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7899121,-86.18733379999999
683,Beau H2O Excursions,Other,"1866 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7883128,-86.18618169999999
684,Bending Limits Sportfishing Charters,Other,"2223 S Shore Dr, Macatawa, MI 49434, USA",0,,42.7689824,-86.19926219999999
685,Black Lake Boardwalk,Parks & Rec,"2278 Black Lake Ave, Holland, MI 49424, USA",0,,42.775026,-86.2012902
686,Black Pearl Sportfishing,Other,"2223 S Shore Dr, Macatawa, MI 49434, USA",0,,42.7689824,-86.19926219999999
687,Degraaf Nature Center,Parks & Rec,"600 Graafschap Rd, Holland, MI 49423, USA",0,,42.7746507,-86.1380288
688,Eldean Shipyard and Marina,Recreation Center,"2223 S Shore Dr, Macatawa, MI 49434, USA",0,,42.7689824,-86.19926219999999
689,Fairview Nature Park,Parks & Rec,"6257 138th Ave, Holland, MI 49423, USA",0,,42.6960942,-86.1599404
690,Hawthorn Pond Natural Area,Parks & Rec,"9876 Black River Ct, Holland, MI 49424, USA",0,,42.7779563,-86.0256217
691,Hemlock Crossing,Parks & Rec,"8115 W Olive Rd, West Olive, MI 49460, USA",0,,42.9154978,-86.1510702
692,Dune Pines Nature Preserve,Other,"4574 S Audubon St, Holland, MI 49423, USA",0,,42.7518737,-86.2002831
693,Pigeon Creek Park,Parks & Rec,"12524 Stanton St, West Olive, MI 49460, USA",0,,42.9358569,-86.09509919999999
694,Paw Paw Park,Parks & Rec,"1230 Paw Paw Dr, Holland, MI 49423, USA",0,,42.7996499,-86.05423499999999
695,Olive Shores,Other,"8555 Olive Shore Ave, West Olive, MI 49460, USA",0,,42.92310639999999,-86.2130901
696,N' Pursuit Charters LLC,Other,"1866 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7883128,-86.18618169999999
697,Kollen Park,Parks & Rec,"240 Kollen Park Dr, Holland, MI 49423, USA",0,,42.78736749999999,-86.1233136
698,Kirk Park,Parks & Rec,"9791 Lake Shore Dr, West Olive, MI 49460, USA",0,,42.927196,-86.214964
699,Albert C Keppel Forest Preserve,Parks & Rec,"2100-2110 W Lakewood Blvd, Holland, MI 49424, USA",0,,42.8041177,-86.19613249999999
700,JJ Sportfishing Charters,Other,"1862 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7899121,-86.18733379999999
701,Huyser Farm Park,Parks & Rec,"64th St, Holland, MI 49423, USA",0,,42.7455897,-86.0754066
702,Sufishient Charters,Other,"1866 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7883128,-86.18618169999999
703,STU Visser Trails,Other,"25 152nd Ave, Holland, MI 49424, USA",0,,42.79512889999999,-86.1571587
704,Shore Acres Township Park,Parks & Rec,"6602 138th Ave, Holland, MI 49423, USA",0,,42.6977303,-86.1970728
705,Saugatuck Dunes State Park,Parks & Rec,"6575 138th Ave, Holland, MI 49423, USA",0,,42.6968398,-86.1902751
706,Sanctuary Woods Preserve,Other,"32nd St, Holland, MI 49423, USA",0,,42.7683419,-86.137046
707,Reel Talk Sportfishing Charters,Other,"1866 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7883128,-86.18618169999999
708,Powderhorn Sportfishing Charters,Other,"1866 Ottawa Beach Rd: Slip, E31, Holland, MI 49424, USA",0,,42.7894058,-86.1872988
709,Port Sheldon Natural Area,Other,"6260 160th Ave, West Olive, MI 49460, USA",0,,42.88212679999999,-86.17896209999999
710,Pirate's Landing Miniature Golf,Other,"375 Douglas Ave, Holland, MI 49424, USA",0,,42.7978087,-86.1247456
711,Windsnest Park,Other,"Margaret Ave, Port Sheldon Township, MI 49460, USA",0,,42.9076834,-86.2143124
712,Van Buren Street Dunes,Other,"16780 Van Buren St, West Olive, MI 49460, USA",0,,42.866585,-86.19805889999999
713,Upper Macatawa Natural Area,Parks & Rec,"1300 84th Ave, Zeeland, MI 49464, USA",0,,42.7931095,-85.98855329999999
714,Unsalted Outfitters,Other,"1830 Ottawa Beach Rd, Holland, MI 49424, USA",0,,42.7915614,-86.1868915
715,Sundae Sundae Golf Golf,Golf Course,"631 E Lakewood Blvd, Holland, MI 49424, USA",0,,42.8053673,-86.0816905
716,USA Hockey Arena,Recreation Center,"14900 Beck Rd, Plymouth, MI 48170, USA",0,,42.3892013,-83.5065204
717,Merri-Bowl,Recreation Center,"30950 Five Mile Rd, Livonia, MI 48154, USA",0,,42.3989341,-83.3507198
718,Grand Travese Resort and Spa,Golf Course,"100 Grand Traverse Village Blvd, Acme, MI 49610, USA",0,,44.778425,-85.4876644
719,Ostego County Community Center,Recreation Center,"315 S Center Ave, Gaylord, MI 49735, USA",0,,45.0248127,-84.673339
720,Otsego Lake County Park,Parks & Rec,"1657 County Park Rd, Gaylord, MI 49735, USA",0,,44.96653509999999,-84.70333819999999
721,Otsego Lake State Park,Parks & Rec,"7136 Old Hwy 27 S, Gaylord, MI 49735, USA",0,,44.9209609,-84.6920303
722,Treetops Resort,Golf Course,"3962 Wilkinson Rd, Gaylord, MI 49735, USA",0,,45.0312277,-84.5937644
723,Aspen State Park,Parks & Rec,"Commerce Blvd, Gaylord, MI 49735, USA",0,,45.0127281,-84.6732687
724,Powerhouse Gym,Fitness Center,"1044 W Main St, Gaylord, MI 49735, USA",0,,45.0295663,-84.69066769999999
725,Alpine Regional Tennis Association (ARTA),Tennis Complex,"Gaylord, MI 49735, USA",0,,45.0275126,-84.6747523
726,Tomac Woods Golf Course,Golf Course,"14827 26 1/2 Mile Rd, Albion, MI 49224, USA",0,,42.2857894,-84.7863162
727,The Medalist Golf Club,Golf Course,"15701 N-Drive N, Marshall, MI 49068, USA",0,,42.353973,-84.994633
728,Squirrel Hollow Golf Course,Golf Course,"Helmer Rd N, Battle Creek, MI 49015, USA",0,,42.3109002,-85.2370915
729,Springbrook Golf Course,Golf Course,"Battle Creek Ave, Battle Creek, MI 49015, USA",0,,42.312942,-85.1997449
730,Riverside Golf Club,Golf Course,"245 E Columbia Ave, Battle Creek, MI 49015, USA",0,,42.2991719,-85.1844454
731,Oakland Hills,Golf Course,"11619 H Dr N, Battle Creek, MI 49014, USA",0,,42.3090873,-85.0695697
732,Michigan Southern Swing,Golf Course,"34 Jackson St W, Battle Creek, MI 49017, USA",0,,42.3198822,-85.1837788
733,Marywood Golf Club,Golf Course,"21310 North Ave, Battle Creek, MI 49017, USA",0,,42.3844535,-85.1699702
734,Lake Doster Golf Club,Golf Course,"116 Country Club Blvd, Plainwell, MI 49080, USA",0,,42.437054,-85.55566139999999
735,Island Hills Golf Club,Golf Course,"61809 Stonegate Dr, Centreville, MI 49032, USA",0,,41.9003303,-85.50358600000001
736,Gull Lake View Resort,Golf Course,"7417 N 38th St, Augusta, MI 49012, USA",0,,42.3677632,-85.3860729
737,Custer Greens,Golf Course,"5500 Armstrong Rd, Battle Creek, MI 49037, USA",0,,42.3416609,-85.29356469999999
738,Cedar Creek Golf Club,Golf Course,"14000 Renton Rd, Battle Creek, MI 49015, USA",0,,42.2752951,-85.27713340000001
739,M66 Bowl,Recreation Center,"19794 Capital Ave NE, Battle Creek, MI 49017, USA",0,,42.3594495,-85.1480985
740,Linear Park Trail,Parks & Rec,"35 W Hamblin Ave, Battle Creek, MI 49017, USA",0,,42.3184036,-85.1866517
741,Marshall Recreation Department ,Recreation Center,"900 S Marshall Ave, Marshall, MI 49068, USA",0,,42.263285,-84.9543368
742,Willard Beach and Park,Parks & Rec,"Capital Ave SW, Battle Creek, MI, USA",0,,42.2841163,-85.1990731
743,Wilder Creek Conservation Area ,Parks & Rec,"19833 D Dr S, Marshall, MI 49068, USA",0,,42.2274606,-84.90883280000001
744,Stuart’s Landing,Parks & Rec,"Homer Rd, Marshall, MI 49068, USA",0,,42.2485699,-84.9380594
745,Riverview Recreation,Parks & Rec,"2000 E Columbia Ave, Battle Creek, MI 49014, USA",0,,42.3094151,-85.1462236
746,Reiger & Victory Parks,Parks & Rec,"E-Drive N, Sheridan Township, MI 49224, USA",0,,42.2832357,-84.7901407
747,Paddler’s Grove,Parks & Rec,"S River Rd, Battle Creek, MI 49014, USA",0,,42.2964578,-85.164541
748,Ott Biological Preserve,Parks & Rec,"Arlington Ave, Emmett Charter Township, MI 49014, USA",0,,42.3118501,-85.121676
749,Mill Race Park,Parks & Rec,"E Michigan Ave, Battle Creek, MI, USA",0,,42.311731,-85.155184
750,Leila Arboretum,Parks & Rec,"928 W Michigan Ave, Battle Creek, MI 49037, USA",0,,42.3390172,-85.213364
751,Ketchum Park,Parks & Rec,"731 Montgomery St, Marshall, MI 49068, USA",0,,42.2680659,-84.9494217
752,Irving Park,Parks & Rec,"311 East Ave N, Battle Creek, MI 49017, USA",0,,42.3356535,-85.1610403
753,Excalibur Paintball & Airsoft,Recreation Center,"10580 Gorsline Rd, Battle Creek, MI 49014, USA",0,,42.3440652,-85.0907423
754,Holland Park,Parks & Rec,"N Albion St, Albion, MI 49224, USA",0,,42.251442,-84.7621798
755,Historic Bridge Park,Parks & Rec,"14930 9 Mile Rd, Battle Creek, MI 49014, USA",0,,42.2892979,-85.1191109
756,Calhoun County Trailway,Parks & Rec,"14930 9 Mile Rd, Battle Creek, MI 49014, USA",0,,42.2892979,-85.1191109
757,Brooks Nature Area,Parks & Rec,"18 1/2 Mile Rd, Marshall, MI, USA",0,,42.2844895,-84.9364366
758,Begg Park ,Parks & Rec,"53 Military St, Springfield, MI 49037, USA",0,,42.3250686,-85.2640006
759,Bernard W. Baker Sanctuary,Parks & Rec,"21145 15 Mile Rd, Bellevue, MI 49021, USA",0,,42.3793033,-85.00792349999999
760,Albion River Trail,Parks & Rec,"Albion, MI 49224, USA",0,,42.243097,-84.7530304
761,Marshall’s Riverwalk,Parks & Rec,"323 W Michigan Ave, Marshall, MI 49068, USA",0,,42.2714437,-84.9637917
762,Grever’s Nature Center,Parks & Rec,"Verona Rd, Marshall, MI, USA",0,,42.2756894,-84.9765937
763,Full Blast & Flash Flood Waterpark ,Recreation Center,"35 Hamblin Ave, Battle Creek, MI 49017, USA",0,,42.3183719,-85.18658420000001
764,Fort Custer Recreation Area,Parks & Rec,"5163 Fort Custer Dr, Augusta, MI 49012, USA",0,,42.3267651,-85.349486
765,Gull Lake View Golf Club & Resort,Golf Course,"7417 N 38th St, Augusta, MI 49012, USA",0,,42.3677632,-85.3860729
766,Waterford BMX,Recreation Center,"1702 Scott Lake Rd, Waterford Twp, MI 48328, USA",0,,42.6642305,-83.34512459999999
767,Five Star Lanes,Recreation Center,"2666 Metro Pkwy, Sterling Heights, MI 48310, USA",0,,42.562605,-83.08160219999999
768,Detroit Skating Club,Recreation Center,"888 Denison Ct, Bloomfield Hills, MI 48302, USA",0,,42.6077227,-83.29156979999999
769,Lake St. Clair,Parks & Rec,"33135 S River Rd, Harrison Charter Township, MI 48045, USA",0,,42.5928294,-82.7724243
770,Oakland Hills Country Club,Golf Course,"3951 W Maple Rd, Bloomfield Twp, MI 48301, USA",0,,42.5433777,-83.2733459
